stop_id,stop_code,stop_name,stop_lat,stop_lon,num_unique_routes,service_id
4938,1947,Don Mills Rd at Lawrence Ave East,43.7373,-79.3437,3,3
4949,1226,Lawrence Ave East at Mt Pleasant Rd,43.7265,-79.3962,3,3
4953,5271,Lawrence Ave East at Greenbrae Circt,43.7583,-79.2328,3,3
4966,2041,Dufferin St at Dundas St West,43.6498,-79.4316,3,3
4989,3966,Keele St at Canon Jackson Dr,43.6969,-79.4752,3,3
5003,5897,Oakwood Ave at Clovelly Ave,43.6951,-79.442,3,3
5024,11876,Sheppard Ave West at Banting Ave,43.7508,-79.4601,3,3
5025,8955,Yonge St at Athabaska Ave,43.7953,-79.4192,3,3
5050,5150,Lake Shore Blvd West at Tenth St,43.5999,-79.5088,3,3
5078,3496,Dundas St West at Gilmour Ave,43.6656,-79.4787,3,3
5079,3899,Jane St at Grandravine Dr,43.747,-79.5149,3,3
5090,5732,Midland Ave at Passmore Ave,43.8209,-79.2952,3,3
5091,4175,King St West at Jefferson Ave,43.6401,-79.4221,3,3
5157,6090,Sheppard Ave West at Downsview Dells Park,43.7425,-79.4965,3,3
5198,228,Bathurst St at York Downs Dr,43.7474,-79.4366,3,3
5230,5198,Lake Shore Blvd West at Royal York Rd,43.6038,-79.493,3,3
5277,5363,Lawrence Ave West at Dufflaw Rd,43.7126,-79.4609,3,3
5279,10176,King St West at Portland St,43.6445,-79.3999,3,3
532,7172,Sheppard Ave East at Commons Dr,43.7757,-79.3205,3,3
5340,5274,Lawrence Ave East at Greencrest Circt East Side,43.7601,-79.2231,3,3
5341,872,Danforth Ave at Byng Ave,43.6929,-79.2803,3,3
5343,2195,Dundas St West at Wilmar Rd,43.6341,-79.5418,3,3
5344,11069,Weston Rd at Gunns Rd South Side,43.6755,-79.4702,3,3
537,6087,Sheppard Ave West at Sentinel Rd,43.7438,-79.4917,3,3
5414,8317,Steeles Ave West at Yonge St West Side,43.798,-79.4207,3,3
5420,5896,Oakwood Ave at Clovelly Ave,43.6947,-79.4416,3,3
5422,4162,King St West at Shaw St,43.6413,-79.4152,3,3
543,11587,Sherway Gardens Rd at Sherway Gate (Mall),43.6098,-79.5578,3,3
5438,10479,Steeles Ave East at Milliken GO Station,43.8248,-79.3025,3,3
5455,9258,Martin Grove Rd at Royalcrest Rd,43.7522,-79.5991,3,3
5464,2488,Finch Ave East at Bayview Ave,43.7847,-79.3926,3,3
5467,4155,King St West at Atlantic Ave,43.6401,-79.4214,3,3
5479,5152,Lake Shore Blvd West at Thirteenth St,43.5992,-79.512,3,3
5481,2429,620 Evans Ave,43.6104,-79.5504,3,3
5489,8344,49 Thorncliffe Park Dr,43.7024,-79.3425,3,3
550,11826,Main St at Danforth Ave,43.6878,-79.3015,3,3
5501,7262,Sheppard Ave West at Banting Ave,43.7512,-79.4594,3,3
5504,1952,Don Mills Rd at McNicoll Ave,43.7995,-79.354,3,3
5507,3940,Jane St at Wilson Ave North Side,43.7213,-79.5085,3,3
5516,5201,Lake Shore Blvd West at Superior Ave,43.6148,-79.4886,3,3
5521,1598,Steeles Ave West at Tandem Rd,43.7828,-79.4899,3,3
553,13923,Main St at Gerrard St East,43.6842,-79.3002,3,3
5549,182,Opposite 4981 Bathurst St,43.7758,-79.4437,3,3
5556,3881,Jane St at Dundas St West South Side,43.6652,-79.4911,3,3
5577,5188,Lake Shore Blvd West at Long Branch Ave,43.5947,-79.533,3,3
5586,1621,689 Warden Ave,43.7074,-79.279,3,3
5596,8288,Steeles Ave West at Klondike Dr,43.7692,-79.5521,3,3
5633,6638,Parliament St at Howard St South Side,43.6711,-79.3708,3,3
5637,9965,Sheppard Ave East at Gateforth Dr,43.7957,-79.2302,3,3
564,1286,2061 McCowan Rd,43.7954,-79.2611,3,3
5646,8348,12 Thorncliffe Park Dr,43.7046,-79.3489,3,3
5667,5174,Lake Shore Blvd West at Burlington St,43.6174,-79.4874,3,3
5669,5186,Lake Shore Blvd West at Legion Rd,43.6206,-79.4832,3,3
5692,5185,Lake Shore Blvd West at Legion Rd,43.6204,-79.4834,3,3
5708,8361,Thorncliffe Park Dr East at Overlea Blvd South Side,43.707,-79.3435,3,3
5709,2535,Finch Ave East at Midland Ave,43.8039,-79.2861,3,3
5726,11342,4400 Dufferin St,43.7656,-79.4663,3,3
5733,5361,Lawrence Ave West at Dufferin St,43.7142,-79.4544,3,3
5735,4632,St Clair Ave West at Tweedsmuir Ave West Side,43.6841,-79.4137,3,3
5739,173,Bathurst St at Mascot Pl,43.7705,-79.4423,3,3
5749,7017,Royal York Rd at Norseman St,43.6373,-79.5073,3,3
5750,10480,Sheppard Ave East at Reidmount Ave - Agincourt GO Station,43.7838,-79.2852,3,3
5752,8838,Wilson Ave at Avenue Rd,43.7401,-79.421,3,3
5771,4043,Keele St at Toro Rd,43.7595,-79.4899,3,3
5777,3955,Keele St at Beechborough Ave,43.6943,-79.4747,3,3
5779,11048,Humberline Dr at Holyoake Cres (East),43.7317,-79.6122,3,3
5798,1924,Don Mills Rd at Duncan Mill Rd South Side,43.7614,-79.3474,3,3
5799,3910,2265 Jane St,43.7275,-79.5101,3,3
5824,7043,Royal York Rd at York View Dr,43.6309,-79.5046,3,3
5845,1234,Lawrence Ave at Yonge St - Lawrence Station,43.7253,-79.4019,3,3
5852,10293,Finchdene Sq (East) at Finchdene Sq (South),43.8175,-79.2324,3,3
5867,8268,Steeles Ave West at Dufferin St,43.787,-79.4704,3,3
5872,1571,St Clair Ave East at North Woodrow Blvd,43.7155,-79.2664,3,3
5883,9504,Lawrence Ave East at Markham Rd,43.76,-79.225,3,3
5888,7009,Royal York Rd at Evans Ave North Side,43.6215,-79.5005,3,3
5893,2534,Finch Ave East at Midland Ave,43.8036,-79.2865,3,3
5903,9859,Sheppard Ave East at Markham Rd West Side,43.7938,-79.2396,3,3
5913,2497,Finch Ave East at Brimley Rd,43.8055,-79.2776,3,3
5918,11272,Humber College Blvd at Highway 27 West Side,43.7304,-79.6023,3,3
5932,6103,St Clair Ave East at Birchmount Rd East Side,43.7142,-79.2705,3,3
5937,5238,Lawrence Ave East at Brimley Rd West Side,43.7535,-79.2558,3,3
5946,7155,Sheppard Ave East at Birchmount Rd,43.7812,-79.2979,3,3
5949,2453,Evans Ave at Sheldon Ave,43.6113,-79.5459,3,3
5950,2569,Finch Ave East at Warden Ave,43.7966,-79.316,3,3
5957,4502,Old Weston Rd at Rockwell Ave,43.6765,-79.4638,3,3
597,5904,Oakwood Ave at Eglinton Ave West South Side,43.6969,-79.4427,3,3
5975,4626,St Clair Ave East at Kingston Rd,43.7217,-79.2368,3,3
5979,98,Bathurst St at Briar Hill Ave,43.7078,-79.4269,3,3
5982,3588,Finch Ave West at Dufferin St,43.7691,-79.4663,3,3
600,4509,Old Weston Rd at St Clair Ave West North Side,43.6739,-79.4631,3,3
6009,14257,Jane St at Troutbrooke Dr,43.7321,-79.5114,3,3
6049,6573,Meadowvale Rd at Sheppard Ave East North Side,43.809,-79.1709,3,3
6054,199,Bathurst St at Sheppard Ave West,43.7552,-79.4382,3,3
606,8008,Ossington Ave at Bloor St West,43.6618,-79.4255,3,3
6061,9073,York Mills Rd at Fenside Dr,43.7608,-79.3275,3,3
6068,1290,McCowan Rd at Commander Blvd,43.7963,-79.2617,3,3
6082,8357,38 Thorncliffe Park Dr,43.7021,-79.3445,3,3
609,2979,Overlea Blvd at Millwood Rd East Side,43.7025,-79.3522,3,3
6107,1718,Bayview Ave at Dawlish Ave South Side,43.7243,-79.3797,3,3
611,8011,Overlea Blvd at Thorncliffe Park Dr (East),43.7072,-79.344,3,3
6134,7016,Royal York Rd at Norseman St North Side,43.6374,-79.5071,3,3
6170,527,Bloor St West at Islington Ave,43.6445,-79.5237,3,3
6173,8841,Wilson Ave at Belgrave Ave West Side,43.7407,-79.4185,3,3
6191,5275,Lawrence Ave East at Greenland Rd East Side,43.7383,-79.3375,3,3
6206,9050,Yonge St at Sheppard Ave West - Sheppard Station,43.7617,-79.4111,3,3
6229,13462,Warden Loop at Steeles Ave East,43.821,-79.3251,3,3
623,3587,Finch Ave West at Dufferin St,43.7686,-79.4673,3,3
6232,8839,Wilson Ave at Bathurst St East Side,43.7373,-79.4332,3,3
6234,238,Bay St at College St,43.6607,-79.3857,3,3
6241,10970,Kingston Rd at Brimley Rd West Side,43.718,-79.2409,3,3
6247,7019,Royal York Rd at Oakfield Dr North Side,43.6329,-79.5053,3,3
6287,5895,Oakwood Ave at Burlington Cres North Side,43.6772,-79.4348,3,3
629,3613,Finch Ave West at Senlac Rd,43.7763,-79.4303,3,3
6295,3859,Opposite 2265 Jane St,43.7274,-79.5104,3,3
6326,2498,Finch Ave East at Brimley Rd,43.8059,-79.2771,3,3
638,2646,Freshmeadow Dr at Don Mills Rd,43.8092,-79.3587,3,3
6386,5617,Martin Grove Rd at Garfella Dr,43.7442,-79.5952,3,3
6393,2098,Dufferin St at Sylvan Ave North Side,43.6551,-79.4334,3,3
6397,2440,Evans Ave at Gair Dr,43.6098,-79.5524,3,3
6399,6148,Townsend Rd at Steeles Ave East South Side,43.8111,-79.3573,3,3
6400,89,Bathurst St at Raoul Wallenberg Rd,43.7507,-79.4372,3,3
6404,1228,Lawrence Ave East at Ronan Ave,43.727,-79.3938,3,3
6413,8270,Steeles Ave West at Dufferin St East Side,43.7872,-79.4696,3,3
6421,5242,Lawrence Ave East at Burnview Cres East Side,43.7566,-79.2397,3,3
6435,13946,Lake Shore Blvd West at First St,43.6021,-79.4986,3,3
6437,4030,Keele St at Sheppard Ave West South Side,43.7444,-79.4865,3,3
6446,10530,4150 Midland Ave,43.8234,-79.2962,3,3
6463,5161,Lake Shore Blvd West at Twenty Ninth St,43.5958,-79.5282,3,3
6466,5203,Lake Shore Blvd West at Symons St,43.6086,-79.4905,3,3
6475,8311,Steeles Ave West at Thurman Rd,43.7911,-79.4527,3,3
6485,5360,Lawrence Ave West at Dufferin St,43.7139,-79.4549,3,3
6495,9357,Steeles Ave East at Warden Ave,43.8198,-79.3241,3,3
6513,1863,Danforth Rd at Landry Ave,43.6948,-79.2762,3,3
6517,1755,Broadview Ave at Danforth Ave,43.6761,-79.3586,3,3
6522,3928,Jane St at St John's Rd,43.6619,-79.4895,3,3
6533,1587,Steeles Ave West at Bathurst St,43.7922,-79.4461,3,3
6591,9076,York Mills Rd at Leslie St,43.7528,-79.3602,3,3
6593,4181,King St West at Peter St,43.6462,-79.392,3,3
660,3863,Jane St at Annette St,43.6582,-79.488,3,3
6601,13472,Humberline Dr at Viewcrest Cir East Side,43.7322,-79.6173,3,3
661,3878,Jane St at Trethewey Dr,43.6978,-79.5026,3,3
6626,109,Bathurst St at Codsell Ave,43.7587,-79.4394,3,3
6632,1725,Bayview Ave at Wood Ave,43.7271,-79.382,3,3
667,3916,Jane St at Pritchard Ave,43.6697,-79.493,3,3
668,2740,Jane St at Wright Ave,43.7011,-79.5034,3,3
6682,3047,Queen St East at Empire Ave,43.6602,-79.3441,3,3
6683,225,4600 Bathurst St,43.7626,-79.4404,3,3
669,10412,Jane St at Steeles Ave West,43.7753,-79.5215,3,3
6703,1222,Lawrence Ave East at Dinnick Cres East Side,43.7264,-79.3955,3,3
6712,4624,St Clair Ave East at Fermoy Rd,43.7212,-79.2393,3,3
6717,2574,Finch Ave East at Willowdale Ave,43.7815,-79.4073,3,3
6723,75,Baldoon Rd at Finch Ave East,43.8151,-79.2322,3,3
6772,9356,Steeles Ave East at Mountcastle Gate,43.8207,-79.3203,3,3
6792,2519,Finch Ave East at Leslie St - Old Cummer GO Station,43.7902,-79.3691,3,3
6797,3895,Jane St at Foxwell St,43.6717,-79.4939,3,3
6813,1626,673 Warden Ave,43.7056,-79.2782,3,3
6827,5180,Lake Shore Blvd West at Islington Ave,43.6009,-79.5051,3,3
683,9149,Keele St at Finch Ave West North Side - Finch West Station,43.7641,-79.491,3,3
6830,5196,Lake Shore Blvd West at Park Lawn Rd West Side,43.6226,-79.4816,3,3
6848,1625,Warden Ave at Mack Ave,43.7001,-79.2759,3,3
685,11321,Keele St at Finch Ave West - Finch West Station,43.764,-79.4914,3,3
6868,7901,Keele St at West Toronto St,43.6699,-79.4664,3,3
688,1080,Gerrard St East at Blackburn St,43.6647,-79.3554,3,3
6896,1978,Don Mills Rd at Wynford Dr,43.7232,-79.3398,3,3
6902,3059,Queen St East at Logan Ave,43.6606,-79.3424,3,3
6904,1929,Don Mills Rd at Fairview Mall Dr North Side,43.7795,-79.3487,3,3
6910,5232,Lawrence Ave East at Bellamy Rd North West Side,43.7577,-79.2357,3,3
6925,5364,Lawrence Ave West at Dufflaw Rd,43.7129,-79.4608,3,3
6926,5239,Lawrence Ave East at Brimley Rd,43.7533,-79.2556,3,3
694,4973,950 Dixon Rd,43.6868,-79.5989,3,3
6964,4640,Steeles Ave East at Old Kennedy Rd,43.8255,-79.2998,3,3
6966,5344,Lawrence Ave West at Bolingbroke Rd,43.7151,-79.4493,3,3
6974,7977,Military Trail at University of Toronto Scarborough,43.7859,-79.1868,3,3
6993,130,Bathurst St at Eglinton Ave West North Side,43.7014,-79.4255,3,3
7007,9259,Martin Grove Rd at Gihon Spring Dr,43.7539,-79.5999,3,3
7008,2180,Dundas St West at Subway Cres,43.6358,-79.5401,3,3
7014,4214,Kingston Rd at Chine Dr,43.7139,-79.245,3,3
7018,4045,Keele St at Wandle Ave,43.7311,-79.4829,3,3
7020,4231,Kingston Rd at Hunt Club Dr,43.6837,-79.277,3,3
7021,1162,Islington Ave at Anglesey Blvd,43.6639,-79.5317,3,3
7050,5643,Martin Grove Rd at Royalcrest Rd,43.7524,-79.5995,3,3
7080,11341,Opposite 4400 Dufferin St,43.7654,-79.466,3,3
7082,2550,Finch Ave East at Seneca Hill Dr - Opposite Seneca Polytechnic,43.7934,-79.3506,3,3
710,11251,Midland Ave at Steeles Ave East South Side,43.8254,-79.2972,3,3
7108,2064,Dufferin St at Jane Osler Blvd - Yorkdale Shopping Centre,43.7247,-79.4573,3,3
7118,5333,Lawrence Ave East at Woodcliff Pl West Side,43.7385,-79.3376,3,3
7121,5351,Lawrence Ave West at Caledonia Rd West Side,43.7115,-79.4672,3,3
7130,9417,Dufferin St at Steeprock Dr,43.7619,-79.4655,3,3
7167,157,Bathurst St at Invermay Ave,43.7416,-79.4352,3,3
7201,6649,Parliament St at St James Ave South Side,43.6697,-79.3703,3,3
7211,4156,King St West at Bathurst St,43.6441,-79.4019,3,3
7220,4229,Kingston Rd at Guildwood Pkwy East Side,43.7499,-79.2055,3,3
7234,3046,Queen St East at Empire Ave,43.66,-79.3445,3,3
7235,2737,Jane St at Harding Ave,43.6997,-79.5031,3,3
7245,5170,Lake Shore Blvd West at Fifth St,43.6012,-79.5031,3,3
7259,983,Dufferin St at Stanstead Dr,43.7631,-79.4655,3,3
7273,5414,Lawrence Ave West at Weston Rd,43.6999,-79.5168,3,3
7299,2108,Dufferin St at Wilson Ave,43.7318,-79.4587,3,3
731,3882,Jane St at Dundas St West,43.6654,-79.4909,3,3
7326,9145,Jane St at Outlook Ave,43.6789,-79.4967,3,3
7377,8554,Warden Ave at Danforth Ave,43.6946,-79.2739,3,3
7385,3033,Queen St East at Broadview Ave,43.659,-79.3495,3,3
7388,155,Bathurst St at Horsham Ave,43.7684,-79.4415,3,3
7391,1231,Lawrence Ave East at Wanless Cres (West),43.7271,-79.3921,3,3
7400,3388,Brown's Line at Woodbury Rd,43.5994,-79.5443,3,3
7412,6864,Queens Quay West at Rees St West Side,43.6388,-79.3872,3,3
7424,2241,Eglinton Ave East at Beachell St,43.7423,-79.2222,3,3
7425,3998,Keele St at Greenbrook Dr South Side,43.6968,-79.4755,3,3
7435,2441,Evans Ave at Gair Dr,43.6101,-79.552,3,3
746,3052,Queen St East at Jones Ave,43.6628,-79.3326,3,3
7463,7142,Sheppard Ave East at Allanford Rd West Side,43.7821,-79.2938,3,3
7474,5908,Oakwood Ave at Highview Cres,43.6764,-79.4346,3,3
749,8500,Victoria Park Ave at Sloane Ave,43.7389,-79.3086,3,3
7497,4720,Wynford Dr at Don Mills Rd East Side,43.7231,-79.3383,3,3
750,5602,1915 Martin Grove Rd,43.7463,-79.5962,3,3
7505,242,Bay St at Dundas St West,43.6558,-79.3839,3,3
7535,13305,St Clair Ave West at Runnymede Rd West Side,43.6689,-79.4843,3,3
7537,7042,Royal York Rd at York View Dr,43.6306,-79.5043,3,3
7546,6146,Tapscott Rd at Newgale Gate,43.8182,-79.2397,3,3
7565,5595,Martin Grove Rd at Walkway to 308 Silverstone Dr,43.7492,-79.5979,3,3
758,2644,Finch Ave West at Woodbine Downs Blvd,43.7338,-79.6064,3,3
7608,6633,Parliament St at Bloor St East,43.6716,-79.3708,3,3
761,9341,Dufferin St at Dufferin Park Ave,43.6572,-79.4344,3,3
7612,5167,Lake Shore Blvd West at Third St,43.6017,-79.5009,3,3
7620,5933,O'Connor Dr at Sandra Rd,43.7047,-79.3136,3,3
7664,3618,Finch Ave West at Torresdale Ave West Side,43.7723,-79.4514,3,3
7665,3072,Queen St East at Saulter St East Side,43.6594,-79.3471,3,3
7675,116,Bathurst St at Danby Ave,43.7492,-79.4371,3,3
7716,9506,715 Finch Ave West,43.7697,-79.4624,3,3
7720,4260,Kingston Rd at Sandown Ave,43.7086,-79.2497,3,3
7723,1919,Don Mills Rd at Deerford Rd,43.7853,-79.3506,3,3
7724,9503,Lawrence Ave East at Markham Rd,43.7596,-79.2256,3,3
7732,90,Bathurst St at Bainbridge Ave,43.7509,-79.4375,3,3
7734,1062,Manitoba Dr at Strachan Ave,43.6362,-79.4101,3,3
7743,7023,Royal York Rd at The Queensway,43.6265,-79.5028,3,3
7749,4510,Old Weston Rd at Turnberry Ave,43.6782,-79.4646,3,3
775,3594,Finch Ave West at Grantbrook St West Side,43.7762,-79.4321,3,3
7753,9130,Finch Ave West at Yonge St West Side,43.7797,-79.4162,3,3
7759,1535,Sheppard Ave East at Doris Ave,43.7623,-79.4081,3,3
7760,7007,800 Royal York Rd,43.6392,-79.5087,3,3
7762,13473,Humberline Dr at Viewcrest Cir,43.7323,-79.6172,3,3
7765,6057,2002-2012 Sheppard Ave West,43.7387,-79.5167,3,3
7766,11292,Finch Ave West at Highway 27,43.7339,-79.6039,3,3
779,4557,Queen St East at Emdaabiimok Ave,43.6662,-79.3168,3,3
7836,2454,Evans Ave at Sherway Gate West Side,43.609,-79.5569,3,3
7840,2600,Finch Ave West at Halesia Dr,43.7336,-79.6069,3,3
7857,9415,Victoria Park Ave at Meadow Ave,43.6818,-79.2845,3,3
7882,6997,Royal York Rd at Glenroy Ave,43.6421,-79.5091,3,3
7894,5590,Martin Grove Rd at Albion Rd,43.7415,-79.5938,3,3
7911,14254,Finch Ave West at Humber College Blvd East Side,43.7339,-79.6093,3,3
7912,7141,Sheppard Ave East at Allanford Rd East Side,43.7821,-79.2929,3,3
7921,4696,Victoria Park Ave at Swanwick Ave,43.6853,-79.286,3,3
7967,245,Bay St at Elm St,43.6574,-79.3845,3,3
7974,3930,Jane St at Stanley Rd,43.7432,-79.5143,3,3
7976,3593,Finch Ave West at Goldfinch Crt East Side,43.7723,-79.4505,3,3
7984,5182,Lake Shore Blvd West at Colonel Samuel Smith Park Dr,43.598,-79.5172,3,3
1000,9992,361 The West Mall,43.6408,-79.5652,2,3
10004,3784,Islington Ave at Elmhurst Dr South Side,43.7228,-79.5589,2,3
10007,1513,Royal York Rd at King Georges Rd,43.65,-79.5124,2,3
10008,7256,Sheppard Ave East at Washburn Way,43.7963,-79.2273,2,3
10009,2387,Eglinton Ave West at Northcliffe Blvd,43.6962,-79.4478,2,3
10011,11229,Concorde Pl at Concorde Pl Cul De Sac,43.73,-79.3283,2,3
10019,1097,Gerrard St East at Logan Ave,43.6672,-79.3451,2,3
10020,5266,Lawrence Ave East at Galloway Rd,43.766,-79.1966,2,3
10021,501,Bloor St West at Clendenan Ave,43.6524,-79.4701,2,3
10022,2731,Islington Ave at Titan Rd,43.631,-79.5179,2,3
10025,3775,Islington Ave at Cordova Ave North Side,43.6488,-79.5251,2,3
10026,3776,Islington Ave at Deerfoot Rd,43.6851,-79.5412,2,3
10033,819,College St at Brock Ave,43.6519,-79.4362,2,3
10043,3901,Jane St at Haney Ave,43.6738,-79.4945,2,3
10044,3163,Warden Ave at Burn Hill Rd,43.7003,-79.2762,2,3
10051,10600,Kennedy Rd at Perthshire St,43.8088,-79.3003,2,3
10054,3073,Queen St East at Sumach St,43.6567,-79.359,2,3
10055,9028,Yonge St at Melrose Ave,43.733,-79.4044,2,3
10060,3986,Keele St at Falstaff Ave North Side,43.7206,-79.4806,2,3
10066,9635,Brimley Rd at Mandarin Rd,43.7225,-79.242,2,3
10071,3826,Islington Ave at Prince George Dr,43.6723,-79.5357,2,3
10076,6822,Queen St East at Wineva Ave,43.6711,-79.2953,2,3
10083,8471,Victoria Park Ave at Ivordale Cres (North),43.7556,-79.3143,2,3
10086,4977,Dixon Rd at Celestine Dr,43.6932,-79.5626,2,3
10088,8490,Victoria Park Ave at Parkwoods Village Dr,43.7581,-79.3155,2,3
10093,8121,Spadina Ave at Dundas St West South Side,43.6525,-79.3979,2,3
10099,5424,1125 Leslie St North Side,43.7251,-79.3489,2,3
1010,843,College St at Spadina Ave,43.6579,-79.4004,2,3
10102,3081,Queen St West at Bathurst St,43.6473,-79.4037,2,3
10103,5375,Lawrence Ave West at Greer Rd,43.7238,-79.4086,2,3
10113,8287,Steeles Ave East at Jewell St,43.8,-79.4117,2,3
10117,8293,Steeles Ave West at New Westminster Dr,43.7901,-79.4573,2,3
10120,14120,Islington Ave at Rexdale Blvd North Side,43.7154,-79.5551,2,3
10128,8470,Victoria Park Ave at Innismore Cres,43.7346,-79.3065,2,3
10131,8964,Yonge St at William Carson Cres,43.7474,-79.4077,2,3
10138,8126,Spadina Ave at King St West,43.6457,-79.3952,2,3
1015,6569,Meadowvale Rd at Generation Blvd,43.8041,-79.1685,2,3
10150,2991,Pape Ave at Cosburn Ave,43.6893,-79.3487,2,3
1016,752,Carlton St at Church St,43.662,-79.3792,2,3
10161,14082,Nightstar Rd at Cranberry Dr,43.8256,-79.2245,2,3
10164,2619,Finch Ave West at Milady Rd,43.7475,-79.5643,2,3
10166,8218,Steeles Ave East at Esna Park Dr,43.8171,-79.336,2,3
10172,8712,Weston Rd at Coulter Ave,43.7046,-79.5284,2,3
10175,5971,Ossington Ave at Harbord St South Side,43.6583,-79.4243,2,3
10178,1945,Don Mills Rd at Kern Rd,43.7502,-79.3471,2,3
1018,11258,Sheppard Ave East at Scunthorpe Rd West Side,43.7932,-79.2422,2,3
10181,1791,Coxwell Ave at Fairford Ave,43.6755,-79.3204,2,3
10185,2392,Eglinton Ave West at Old Park Rd,43.7,-79.4307,2,3
10187,4962,Danforth Rd at Seminole Ave North Side,43.748,-79.2444,2,3
10189,2494,Finch Ave East at Bridletowne Circle (West),43.7957,-79.3195,2,3
10191,2088,Dufferin St at Shanly St,43.6629,-79.4366,2,3
10198,4149,King St East at Sumach St,43.6557,-79.3583,2,3
10208,3008,Pape Ave at Torrens Ave North Side,43.6917,-79.3496,2,3
1021,3931,Jane St at Stong Crt,43.7618,-79.5186,2,3
10213,3875,Jane St at Courage Ave,43.7448,-79.5144,2,3
10216,8263,Steeles Ave West at Palm Gate Blvd,43.7945,-79.4364,2,3
10218,3226,Yonge St at Gerrard St East,43.6587,-79.3818,2,3
10223,1139,Greenwin Village Rd at Regatta Cres,43.7912,-79.4429,2,3
10226,9465,Cosburn Ave at Roosevelt Rd West Side,43.6934,-79.3316,2,3
1023,3794,Islington Ave at Fletcher Place,43.6914,-79.5443,2,3
10231,9148,Keele St at Broadoaks Dr,43.7576,-79.4896,2,3
10237,4165,King St West at Dowling Ave,43.6368,-79.4384,2,3
10248,7276,Sheppard Ave West at Easton Rd,43.758,-79.4261,2,3
10250,3578,Finch Ave West at Ancona St,43.7749,-79.4381,2,3
10256,11533,113 Valley Woods Rd,43.759,-79.3328,2,3
10258,6319,Commissioners St at Saulter St,43.6499,-79.3422,2,3
10261,2371,Eglinton Ave West at Kipling Ave,43.6774,-79.5506,2,3
10266,14282,The Queensway at Windermere Ave East Side,43.6373,-79.4692,2,3
10270,6902,The Queensway at Milton St,43.6274,-79.4972,2,3
10272,3067,Queen St East at River St,43.6574,-79.3564,2,3
10278,4173,King St West at Jameson Ave,43.6371,-79.4362,2,3
10280,1941,Don Mills Rd at Graydon Hall Pl,43.7651,-79.3467,2,3
10282,6296,Castleton Ave at Henrietta St,43.6705,-79.4866,2,3
10283,1794,Coxwell Ave at Lower Gerrard St East,43.6731,-79.3195,2,3
10294,6853,Queen St West at Spadina Ave,43.6484,-79.3976,2,3
10298,5335,Lawrence Ave West at Avenue Rd,43.7221,-79.4158,2,3
10299,2357,Eglinton Ave West at Glenholme Ave,43.6967,-79.4454,2,3
10301,13448,Steeles Ave East at Kennedy Rd,43.8239,-79.3068,2,3
10302,2710,Islington Ave at Advance Rd,43.6361,-79.52,2,3
10305,1077,Gerrard St East at Alton Ave,43.6702,-79.3308,2,3
10310,4115,Kennedy Rd at Radnor Ave,43.7459,-79.2734,2,3
10311,1100,Gerrard St East at Pape Ave,43.668,-79.3405,2,3
10318,3773,Islington Ave at Chestnut Hills Cres,43.6531,-79.527,2,3
10322,4294,Kipling Ave at Burnhamthorpe Rd,43.6508,-79.5391,2,3
10323,6840,Queen St West at Jameson Ave,43.6404,-79.4375,2,3
10325,4582,Roncesvalles Ave at Queen St West,43.6389,-79.4463,2,3
10332,7717,Ellesmere Rd at Saratoga Dr East Side,43.7717,-79.2532,2,3
10335,2324,Eglinton Ave West at Avenue Rd West Side,43.7045,-79.4091,2,3
10341,11291,Humberwood Blvd at Hullrick Dr (South),43.722,-79.613,2,3
10342,111,Bathurst St at College St,43.6566,-79.4079,2,3
10344,2246,Eglinton Ave East at Bermondsey Rd,43.7259,-79.3138,2,3
10348,4948,Danforth Rd at Hart Ave,43.7189,-79.2587,2,3
10350,8382,Underhill Dr at Cornerbrook Dr,43.7438,-79.3261,2,3
10352,11554,Tapscott Rd at Finch Ave East,43.8144,-79.2374,2,3
10354,6471,Island Rd at Port Union Rd East Side,43.7961,-79.1426,2,3
10371,6801,Queen St East at Beech Ave,43.6726,-79.2877,2,3
10375,1869,Davisville Ave at Bayview Ave,43.7028,-79.3747,2,3
10377,8456,Victoria Park Ave at Ellesmere Rd North Side,43.7582,-79.3152,2,3
10378,8913,Woodbine Ave at Cosburn Ave,43.6965,-79.3176,2,3
10381,8540,Warden Ave at Bridletowne Cir (North) South Side,43.8011,-79.3187,2,3
10384,5032,East Ave at Maberley Cres (South),43.7825,-79.1325,2,3
10385,2178,Dundas St West at Paulart Dr,43.6313,-79.5466,2,3
10389,2300,Eglinton Ave East at Pharmacy Ave,43.7259,-79.2972,2,3
1039,827,College St at Dufferin St,43.6526,-79.4324,2,3
1040,298,2395 Bayview Ave - Bob Rumball Centre For The Deaf,43.7339,-79.3813,2,3
10401,860,Cosburn Ave at Logan Ave,43.6887,-79.353,2,3
10404,13922,791 Islington Ave,43.6168,-79.5103,2,3
10406,11532,Opposite 44 Valley Woods Rd,43.7552,-79.3333,2,3
10415,14363,Princes' Gates Loop at Canada Blvd - CNE East Entrance,43.6356,-79.4099,2,3
10417,14357,70 Island Rd,43.7975,-79.1411,2,3
10419,14423,Staines Rd at Palk Lane North Side,43.8401,-79.232,2,3
10424,14355,St Clair Ave West at Spadina Rd West Side,43.6845,-79.4117,2,3
10426,14421,3223 Kennedy Rd,43.815,-79.303,2,3
10437,14389,Finch Ave West at Beecroft Rd,43.7789,-79.4186,2,3
10441,14395,The Queensway at Windermere Ave West Side,43.6371,-79.4706,2,3
