route_long_name,route_short_name,service_id,total_trips,avg_trip_distance_km,avg_duration_min,duration_stddev_min,avg_speed_kmh
BIRCHMOUNT SOUTH,117,1,128,7.030129712074995,24.07213542,3.457812529418963,17.730282500604986
BIRCHMOUNT SOUTH,117,2,109,7.118499111965162,23.74311927,2.401848178767552,18.19037198647457
BIRCHMOUNT SOUTH,117,3,91,7.115204423011004,23.6043956,1.8568502272865428,18.19304121615279
BIRCHMOUNT SOUTH,117,4,99,7.115349522443733,23.5959596,1.7861373702596965,18.191212682394273
THISTLE DOWN,118,1,95,12.12849237856112,33.54736842,5.3719905573703715,22.18907841547466
THISTLE DOWN,118,2,87,12.129944574558872,33.08045977,5.48816572335441,22.494741347304387
THISTLE DOWN,118,3,91,12.129186560164442,31.14285714,4.777629713873662,23.780304438373374
THISTLE DOWN,118,4,91,12.129186560164442,31.14285714,4.777629713873662,23.78030443837337
TORBARRIE,119,6701,26,8.450261659347094,27.76923077,3.3662086903140107,18.536857468343577
TORBARRIE,119,1,62,8.457453342214707,29.58064516,4.221864696937927,17.505595656103747
KINGSTON RD,12,1,190,13.367106013176473,42.31903509,8.92181906909644,19.181079435409803
KINGSTON RD,12,401,6,3.430899972716967,12.83333333,5.963267188006551,14.547806910642239
KINGSTON RD,12,2,171,10.831419143520774,34.39610136,4.400141885020156,19.2278876894061
KINGSTON RD,12,3,139,10.823194095824691,32.41043165,4.199515251888545,20.39426865472297
KINGSTON RD,12,4,155,10.830119201180436,32.26849462,4.007289758745251,20.464614952219073
CALVINGTON,120,1,85,8.104607183091781,25.39176471,5.2734955873066385,19.5954579926151
CALVINGTON,120,2,87,8.111717365939041,25.51954023,5.991021489356338,19.707788310441604
CALVINGTON,120,3,82,8.019690367506772,24.65528455,6.046373903849673,20.012936689482327
CALVINGTON,120,4,87,8.111717365939041,24.97931034,5.537831669616196,20.044753719647318
ESPLANADE-RIVER,121,1,121,4.419577715318065,29.3553719,3.247018986656269,9.093847356674871
ESPLANADE-RIVER,121,2,130,4.422780030163435,25.71538462,0.9383669561417314,10.31776175364941
ESPLANADE-RIVER,121,3,117,4.41945729423792,24.60683761,0.8367342393518235,10.80446534182688
ESPLANADE-RIVER,121,4,128,4.416765653877519,24.5546875,0.8178534571326025,10.818720278671558
GRAYDON HALL,122,1,160,9.599657665938139,27.715,4.2045317813045475,21.041809750397114
GRAYDON HALL,122,2,80,9.681203922256827,25.355625,2.8148822549753283,23.064949334147638
GRAYDON HALL,122,3,74,9.586433948697271,25.39054054,3.5764212415493097,22.810553619324402
GRAYDON HALL,122,4,80,9.681203922256827,25.680625,2.9022458302795413,22.771047335666637
SHERWAY,123,1,298,7.262312032032333,21.94630872,6.513058884956985,20.05698217411691
SHERWAY,123,501,1,3.4212999641895294,9.53333333,0.0,21.53265711727676
SHERWAY,123,2,267,9.073716785298304,27.85018727,3.092825750988922,19.728109258593626
SHERWAY,123,3,220,9.075624021210453,26.68181818,2.5169672161039713,20.51115255382218
SHERWAY,123,4,241,9.07176507483874,26.39834025,2.5651343547024275,20.735813223777903
SUNNYBROOK,124,1,182,2.7719219746170465,13.04395604,1.9095600316699615,13.04925166116118
SUNNYBROOK,124,2,136,2.7866000086069107,10.74264706,1.131086954642274,15.69893752557382
SUNNYBROOK,124,3,136,2.7866000086069107,10.95588235,1.3442013103065173,15.518602069050283
SUNNYBROOK,124,4,136,2.7866000086069107,10.86764706,1.3709637203410414,15.64871481727816
DREWRY,125,1,190,3.6801432035471264,13.70114035,2.490936233524038,16.267107602271853
DREWRY,125,2,124,3.6941000458694275,13.20215054,2.163679669476387,16.860698062765508
DREWRY,125,3,122,3.7448787359429185,13.45928962,1.6184178015080926,16.749614946561003
DREWRY,125,4,134,3.7267060173091604,13.41902985,1.8349948971974754,16.746179461512877
CHRISTIE,126,1,96,2.783049985766411,14.90625,2.541645320948618,11.54330376312722
CHRISTIE,126,2,78,2.783049985766411,13.69230769,1.6817854699288808,12.402092981791656
CHRISTIE,126,3,71,2.7836957590680727,12.90140845,1.6796623535402635,13.190814976491186
CHRISTIE,126,4,78,2.783049985766411,12.73076923,1.6921619983904745,13.366149762699802
DAVENPORT,127,1,98,5.947432641472135,27.55102041,5.505326639514389,13.454139520404928
DAVENPORT,127,2,98,5.947432641472135,24.86734694,4.146889060444405,14.792902895989396
DAVENPORT,127,3,81,5.949466655099833,22.98765432,2.589121721339773,15.732420485001462
DAVENPORT,127,4,89,5.948002235608154,22.87640449,2.5120841641195577,15.791700991205913
STANLEY GREENE,128,1,44,4.558649986982346,17.90909091,2.5478884467711844,15.60590234515293
MCCOWAN NORTH,129,1,270,16.854770713879002,48.58506173,16.370142483005,21.191101003841087
MCCOWAN NORTH,129,401,1,16.45910093188286,46.26666667,0.0,21.344655387167972
MCCOWAN NORTH,129,2,253,16.510643462241873,44.74222661,14.466968910752382,22.427073349521734
MCCOWAN NORTH,129,3,225,15.730434215068817,41.89,12.961719707576528,22.76415057553448
MCCOWAN NORTH,129,4,247,15.573410526581622,41.56558704,12.461508751506805,22.669607866004604
AVENUE RD,13,1,102,6.1795598385380766,28.87941176,6.198518770488389,13.22360638428931
AVENUE RD,13,2,96,5.987591673930486,23.73645833,3.2816129098250686,15.261162302827737
AVENUE RD,13,3,85,5.982712946569218,22.12392157,3.0615499161818955,16.33023962815017
AVENUE RD,13,4,96,5.987591673930486,22.01770833,2.7768760472151475,16.380228831209248
MIDDLEFIELD,130,1,97,7.406228822531159,21.58762887,1.4341388257549854,20.649257161099364
MIDDLEFIELD,130,401,2,5.54850010573864,15.0,0.0,22.19400042295456
MIDDLEFIELD,130,2,78,7.298941003206449,21.30769231,0.9514859136040758,20.59496112563811
MIDDLEFIELD,130,3,71,7.302190117013287,21.23943662,0.9709119965979763,20.67172810183445
MIDDLEFIELD,130,4,77,7.302498677334228,21.32467532,0.9458255301835394,20.588726850826887
NUGGET,131,1,164,14.814557903786985,44.71026423,12.589736216160938,20.530840727413146
NUGGET,131,2,138,15.461209447271582,46.08369565,8.781076965307696,20.406995260116794
NUGGET,131,3,126,14.828498478091898,42.51798942,11.647457467022411,21.128470895546926
NUGGET,131,4,130,15.161451561519733,43.61435897,9.746291373094538,21.042014010633956
MILNER,132,1,100,8.883137985467911,23.20066667,4.114888900889874,23.077708433730976
MILNER,132,2,80,8.918706231936813,21.49583333,3.2513389335950666,25.037849367885936
MILNER,132,3,72,8.896345815310875,21.38425926,3.4049255000924314,25.114004575500207
MILNER,132,4,80,8.918706231936813,21.49583333,3.2513389335950666,25.037849367885944
NEILSON,133,1,228,15.582531190624362,44.26754386,15.475033631536933,21.468841101551504
NEILSON,133,2,197,15.962243796453864,42.46192893,13.9289284604331,22.740373019039318
NEILSON,133,3,181,16.333574722649644,42.13259669,12.491946063830348,23.37170341378598
NEILSON,133,4,181,16.333574722649644,42.13259669,12.491946063830346,23.371703413786005
PROGRESS,134,1,162,9.988504290304801,30.3,9.663444546010867,20.25157009807998
PROGRESS,134,2,131,8.82027718265548,25.42824427,3.008106726453435,21.448333884310966
PROGRESS,134,3,104,8.915698165503832,25.0,0.0,21.39767559720921
PROGRESS,134,4,104,8.915698165503832,25.0,0.0,21.397675597209208
GERRARD,135,1,110,4.942638178847053,17.49090909,1.756781429699079,17.108963290230772
GERRARD,135,2,112,4.94260981838618,16.67857143,1.5710226748516252,17.92981336903994
GERRARD,135,3,102,4.939337243636449,15.82352941,1.5618727114531477,18.898187234469187
GERRARD,135,4,114,4.9410499930381775,15.84210526,1.513558299426144,18.870933889854413
GLENCAIRN,14,1,89,6.552102248990134,25.87640449,4.196896190536182,15.572498488713638
GLENCAIRN,14,2,81,6.551816051388964,23.71604938,2.1955879884088674,16.713623359591935
GLENCAIRN,14,3,87,6.557964365372713,24.5862069,1.4898254479098523,16.06009531416561
GLENCAIRN,14,4,95,6.557714734579387,24.47368421,1.6276693396462245,16.14956390804684
ETOBICOKE-BLOOR,149,1,89,6.164046056484908,28.25842697,5.315924961822002,13.626656243537116
ETOBICOKE-BLOOR,149,2,86,6.167090689027032,26.86046512,5.91639973549611,14.517224195708845
ETOBICOKE-BLOOR,149,3,77,6.16448959979144,26.68831169,6.065143632221233,14.670385227164674
ETOBICOKE-BLOOR,149,4,87,6.164111483371121,25.64367816,6.36798207178181,15.364796122813843
EVANS,15,1,109,8.02329274765942,22.77981651,2.4395735759324517,21.368408469077615
EVANS,15,2,87,8.014720770819434,21.31034483,2.118936758032718,22.752815603624338
EVANS,15,3,79,8.022112744518473,20.30379747,1.7671720266117732,23.89507611855477
EVANS,15,4,89,8.022594468647174,20.26966292,1.701050864519152,23.916822259671594
CURRAN HALL,154,1,116,11.718459617860358,34.73074713,4.9273027385224815,20.65734651298377
CURRAN HALL,154,2,110,11.759871043061668,33.9080303,3.9802731568476726,21.074910570002046
CURRAN HALL,154,3,108,11.706614027489666,32.39398148,4.374064543338004,21.93482711264809
CURRAN HALL,154,4,108,11.739889022031868,32.82268519,3.3553811414793606,21.61646422021685
MCCOWAN,16,1,223,8.880685116945362,32.22421525,2.928742087272035,16.688130409176974
MCCOWAN,16,2,214,8.87984617903968,30.32242991,2.3785964765714107,17.68768885367553
MCCOWAN,16,3,183,8.880627237708191,29.18579235,1.6948702097563724,18.322480529275474
MCCOWAN,16,4,201,8.880656134133314,28.90049751,1.8554879609894812,18.516989717930453
BATHURST NORTH,160,1,88,11.719400744546544,38.61363636,10.057145603298709,18.466230549393543
BATHURST NORTH,160,2,44,11.71940417452292,34.5,7.5,20.282124830100795
BATHURST NORTH,160,3,34,11.719399601221085,34.44117647,7.566144314800471,20.328764568935707
BATHURST NORTH,160,4,34,11.719399601221085,34.44117647,7.566144314800471,20.328764568935707
ROGERS RD,161,1,141,8.089600401038819,29.81867612,6.049827406110411,16.93838733274162
ROGERS RD,161,401,1,7.555300056934357,35.56666667,0.0,12.745585850498445
ROGERS RD,161,2,126,8.114365561673093,29.85568783,5.90424665671467,17.015536760309352
ROGERS RD,161,3,119,8.012717373856978,26.25742297,5.036295294792974,18.900755503998333
ROGERS RD,161,4,118,8.093824263409537,26.34590395,4.964633364763122,19.063757941471735
LAWRENCE-DONWAY,162,1,66,9.597527074994463,27.88282828,5.299536198575132,20.707744579473985
LAWRENCE-DONWAY,162,2,66,9.597527074994463,27.88282828,5.299536198575134,20.707744579473985
LAWRENCE-DONWAY,162,3,50,9.482063804864884,27.52533333,6.018731169348643,20.758497269049858
LAWRENCE-DONWAY,162,4,54,9.517344248515588,27.6345679,5.810766624457392,20.742989502790564
CASTLEFIELD,164,1,90,6.354483254419433,26.82851852,2.968066923437331,14.388393342478954
CASTLEFIELD,164,2,82,6.353788945369605,24.72601626,1.9620244535619782,15.530661706047747
CASTLEFIELD,164,3,81,6.352992515137166,24.10493827,1.9746480376848958,15.933163250701053
CASTLEFIELD,164,4,87,6.347578082961598,24.01609195,1.9915265076380244,15.981367421579261
WESTON RD NORTH,165,1,337,17.0162235901025,55.30479723,18.781899320107513,18.989681651010937
WESTON RD NORTH,165,401,2,13.456200387328863,48.86666667,0.0,16.521937719776233
WESTON RD NORTH,165,2,348,17.54351104027324,52.32088123,15.395016633783651,20.570999160255376
WESTON RD NORTH,165,3,284,17.194329413860828,48.8282277,15.342130512116404,21.404746717705308
WESTON RD NORTH,165,4,290,17.280102594325253,49.0783908,15.167299168842051,21.40165274500075
PHARMACY NORTH,167,1,81,8.381297470242888,25.37037037,2.027249212356151,19.96863663067552
PHARMACY NORTH,167,401,1,4.295899957418442,12.05,0.0,21.390373231959046
PHARMACY NORTH,167,2,69,9.001266550758611,24.8115942,2.385192012559574,21.95019080990592
SYMINGTON,168,1,180,6.119054291645686,26.01111111,4.648761948553721,14.625318692302823
SYMINGTON,168,2,153,6.137071083573734,24.93464052,4.360657746474413,15.28434960427853
SYMINGTON,168,3,155,6.105626954955439,21.58709677,4.014147716995547,17.569078979594728
SYMINGTON,168,4,157,6.129044428752486,21.57324841,3.9939505555532953,17.649972965206146
HUNTINGWOOD,169,1,81,12.534612390362186,38.36193416,2.759695757877797,19.724839751346327
HUNTINGWOOD,169,2,67,13.492270002614207,38.6119403,1.4553578200894195,20.994152356129316
HUNTINGWOOD,169,3,59,13.487955793990928,39.30508475,2.060559717346324,20.64237064505649
HUNTINGWOOD,169,4,65,13.492332160931367,39.24615385,2.053370731491697,20.679535374689856
BIRCHMOUNT,17,1,184,14.095427349857662,43.12427536,9.74397324357567,19.918628861186516
BIRCHMOUNT,17,401,1,12.632699817419052,41.15,0.0,18.41948940571429
BIRCHMOUNT,17,501,1,14.016700267791748,33.0,0.0,25.48490957780318
BIRCHMOUNT,17,2,107,13.953527335251604,38.51401869,3.9774234039425647,21.978543591594278
BIRCHMOUNT,17,3,91,13.954574958308713,37.0989011,2.95777962851831,22.719943734116526
BIRCHMOUNT,17,4,97,13.953349716884574,37.11340206,2.867795908782342,22.70000093860948
MOUNT DENNIS,171,1,111,4.3771315762051595,17.1478979,5.524267201511825,15.803866096298204
MOUNT DENNIS,171,2,127,4.364351225650217,15.29527559,4.150908731441018,17.284032343035562
MOUNT DENNIS,171,3,133,4.375726360575597,14.81578947,3.6734929142803123,17.779082782954674
MOUNT DENNIS,171,4,133,4.375726360575597,14.81578947,3.6734929142803106,17.779082782954692
ANCASTER PARK,184,1,90,2.0378500670194626,9.3,1.3453624047073693,13.139116274567963
ANCASTER PARK,184,2,104,2.0378500670194626,9.27884615,1.0959429621706405,13.138483838184728
ANCASTER PARK,184,3,86,2.0378500670194626,9.08139535,1.1228609253388364,13.490570838877522
ANCASTER PARK,184,4,92,2.0378500670194626,9.07608696,1.115441963997794,13.490207553385947
SHEPPARD CENTRAL,185,1,113,5.431834373590165,18.30973451,3.2562523820389733,18.504706818107447
SHEPPARD CENTRAL,185,2,117,5.4305631052225065,17.78632479,3.110030807083682,19.007109323332973
SHEPPARD CENTRAL,185,3,106,5.42774985730648,17.45283019,2.631923306617965,19.21695617922099
SHEPPARD CENTRAL,185,4,121,5.430470105291398,17.1322314,2.6996851630346828,19.632439831255997
STOCKYARDS,189,1,92,5.558222823492859,20.27173913,4.083645166391238,16.829757472829787
STOCKYARDS,189,2,95,5.548901052224009,19.10526316,4.789184490979927,18.184200491211477
STOCKYARDS,189,3,90,5.540150001645088,18.07777778,4.662445180560135,19.210970427791906
STOCKYARDS,189,4,102,5.540150001645088,17.53921569,4.649839905798675,19.83497391921689
BAY,19,1,95,4.378262157816636,31.50526316,5.299202887844301,8.589413822585453
BAY,19,2,92,4.376000054180622,30.39130435,5.930680219325111,8.990994727177794
BAY,19,3,102,4.376000054180622,25.39215686,3.3523677986979625,10.491279104318085
BAY,19,4,102,4.376000054180622,25.39215686,3.3523677986979625,10.491279104318076
UNDERHILL,191,1,109,6.659844038409925,19.40535168,3.880938861428576,21.405703528209997
UNDERHILL,191,2,106,6.6564556604848715,17.90738994,3.1519553015883814,22.868546948112282
UNDERHILL,191,3,98,6.662664286640226,17.37942177,2.4270137406686847,23.369381998987503
UNDERHILL,191,4,110,6.653689999742942,17.26530303,2.4672850697159703,23.4880272821882
CLIFFSIDE,20,1,121,9.52313469362653,33.34710744,3.795845366490619,17.35622328128961
CLIFFSIDE,20,401,1,2.199400082230568,4.6,0.0,28.68782715952915
CLIFFSIDE,20,2,117,9.523325630232819,32.30769231,4.265668029088205,18.000302309940995
CLIFFSIDE,20,3,94,9.520655311802601,31.58510638,3.2564488374970377,18.226428506762918
CLIFFSIDE,20,4,104,9.519476915781315,31.39423077,3.211811941372898,18.32856367478076
TORONTO ZOO,200,4,78,6.73360001295805,15.21794872,0.6726799806330722,26.615740710889902
BLUFFER'S PARK,201,4,112,5.418399900197983,18.80357143,1.1940274413145822,17.37143532272096
CHERRY BEACH,202,4,123,4.767594277374143,18.61788618,2.165961080370304,15.484201929955741
BRIMLEY,21,1,134,13.405935909654668,41.81169154,3.628320535477893,19.30506241157696
BRIMLEY,21,2,110,13.426194641535933,39.45515152,1.8637609221740221,20.41649565893181
BRIMLEY,21,3,93,13.506304398980191,39.63369176,0.03333140627258344,20.44756940506975
BRIMLEY,21,4,93,13.481831280454513,39.63369176,0.03333140627258344,20.41055124259394
COXWELL,22,1,246,2.3479508144584127,10.44823848,1.5630512585044738,13.897985454469808
COXWELL,22,2,262,2.3490645057372466,9.74497455,0.8902075284993834,14.625948530969156
COXWELL,22,3,250,2.340238001346588,9.08506667,1.1166374603145726,15.720774030761287
COXWELL,22,4,268,2.3490865690939464,9.17978856,0.9170255272601956,15.541127182749506
DAWES,23,1,232,3.4804676344040137,14.98261494,2.9383100026467783,14.29680186255595
DAWES,23,2,214,3.496525662663941,14.77803738,2.5800638522076422,14.586271792854104
DAWES,23,3,174,3.507339042622125,14.6302682,2.0732784619262574,14.652451566101519
DAWES,23,4,190,3.5214920672931167,14.58333333,1.8610150974622572,14.731985669970495
VICTORIA PARK,24,1,332,14.029625353818558,45.89457831,6.2433845086927935,18.692278431153735
VICTORIA PARK,24,401,2,7.09145000576973,25.63333333,1.8166666666666667,16.750231490043493
VICTORIA PARK,24,2,287,14.510560725416456,45.11149826,6.6123187896629245,19.747964600509206
VICTORIA PARK,24,3,241,14.513022986561431,41.38174274,4.284914998914734,21.292564989663923
VICTORIA PARK,24,4,264,14.512445203564836,41.16666667,4.076292631320971,21.374315861409816
DON MILLS,25,1,549,9.575246245130382,31.68582271,14.22323186577823,18.088009068431884
DON MILLS,25,401,8,9.041387491859496,31.51666667,10.310818886543935,17.295261546719292
DON MILLS,25,2,266,17.191120955868996,53.39379699,8.966929759799838,19.70853272751762
DON MILLS,25,3,228,17.30033141701368,51.18618421,6.68875965791776,20.534992065511172
DON MILLS,25,4,248,17.16710551975355,50.28125,7.8542375160804365,20.78518025379223
DUPONT,26,1,92,9.08355014026165,37.67391304,7.011029657760961,15.011363942656448
DUPONT,26,2,96,9.08355014026165,35.875,6.196857402479637,15.666006897250185
